Title,Price,Link,Image Link
Apple iPhone 13 - 128 GB - Red (Unlocked),$300.00,https://www.ebay.com/itm/387222278156,https://i.ebayimg.com/images/g/luIAAOSw3o1mm7zo/s-l140.jpg
Apple iPhone 13 - 128 GB - Multicolor (Unlocked) (Dual SIM (SIM + eSIM)),$310.00,https://www.ebay.com/itm/266923263841,https://i.ebayimg.com/images/g/TQEAAOSw9dJmpCQN/s-l140.jpg
Apple iPhone 13 - 128GB - Starlight (Three),$393.08,https://www.ebay.com/itm/326210383372,https://i.ebayimg.com/images/g/ZvUAAOSwdWxmjtpc/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink (Unlocked),$260.00,https://www.ebay.com/itm/135158911902,https://i.ebayimg.com/images/g/t4EAAOSwwjxmhKRs/s-l140.jpg
Apple iPhone 14 - 128 GB - Multicolor (Unlocked),$320.00,https://www.ebay.com/itm/204899149107,https://i.ebayimg.com/images/g/~JAAAOSwWyJmfha9/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink (Unlocked) (Single SIM),$300.00,https://www.ebay.com/itm/276558575401,https://i.ebayimg.com/images/g/yiUAAOSwMjlmmm7c/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (Unlocked),$386.52,https://www.ebay.com/itm/305682156245,https://i.ebayimg.com/images/g/7RwAAOSw9DRmmiu6/s-l140.jpg
Apple iPhone 13 - 128GB - Pink (Unlocked),$391.76,https://www.ebay.com/itm/335488155582,https://i.ebayimg.com/images/g/mMkAAOSw3j9mlaDI/s-l140.jpg
Apple iPhone 13 - 128 GB - Black/Blue (Unlocked) Physical SIM/Dual SIM,$350.00,https://www.ebay.com/itm/285967378707,https://i.ebayimg.com/images/g/rHIAAOSw83dmmZIi/s-l140.jpg
Apple iPhone 13 - 128 GB - Starlight (Unlocked) (Dual SIM (SIM + eSIM)),$393.51,https://www.ebay.com/itm/266911144232,https://i.ebayimg.com/images/g/WhkAAOSwJf5mmYT3/s-l140.jpg
IPHONE 13 128GB PINK UNLOCKED 18 MONTHS OLD,$393.08,https://www.ebay.com/itm/296570982832,https://i.ebayimg.com/images/g/wJkAAOSw6A9mlXFz/s-l140.jpg
Apple iPhone 13 - A2482 - 128GB - New Battery (OEM) - Unlocked - Great Cond.,$335.00,https://www.ebay.com/itm/176484685653,https://i.ebayimg.com/images/g/7SAAAOSwo-tmjd0e/s-l140.jpg
Apple iPhone 13 - 128 GB - Red (Unlocked),$250.00,https://www.ebay.com/itm/365029356763,https://i.ebayimg.com/images/g/Z3EAAOSwrztmobXE/s-l140.jpg
iPhone 13 128gb,$360.00,https://www.ebay.com/itm/186574112593,https://i.ebayimg.com/images/g/6rQAAOSwki5mgGIr/s-l140.jpg
Apple iPhone 13 (MLML3LL/A) 128 GB Midnight Blue A2482 ONLY FOR SPECTRUM MOBILE,$265.99,https://www.ebay.com/itm/387211827150,https://i.ebayimg.com/images/g/xuMAAOSwQ1lmdE85/s-l140.jpg
Apple iPhone 13 - 128GB - Green (Carrier Unlocked) (Battery 96%) Original box,$399.00,https://www.ebay.com/itm/166883559665,https://i.ebayimg.com/images/g/vYQAAOSwJx9moGTP/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink (Unlocked),$365.00,https://www.ebay.com/itm/235662592099,https://i.ebayimg.com/images/g/zwsAAOSwEutmnYsf/s-l140.jpg
iPhone 13 128 GB- Unlocked IC-OFF,$320.00,https://www.ebay.com/itm/156315077216,https://i.ebayimg.com/images/g/GS8AAOSwm4VmlrzO/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (EE),$325.41,https://www.ebay.com/itm/266919698799,https://i.ebayimg.com/images/g/z28AAOSwXDpmoNO1/s-l140.jpg
"Apple iPhone 13, 128/GB - Fully Unlocked - Used - Pink",$335.00,https://www.ebay.com/itm/116256921446,https://i.ebayimg.com/images/g/kkYAAOSwD85ml~LR/s-l140.jpg
"Apple iPhone 13 (A2482) 128GB, 6.1in - Midnight (Unlocked)",$320.00,https://www.ebay.com/itm/196506106437,https://i.ebayimg.com/images/g/ingAAOSwx9tmlyhY/s-l140.jpg
Apple iPhone 13 - 128 GB - Red (Unlocked),$282.00,https://www.ebay.com/itm/326201903677,https://i.ebayimg.com/images/g/hDoAAOSwNVNmlxlO/s-l140.jpg
Apple iPhone 13 - 128GB - Green (Carrier Unlocked) (Battery 100%),$338.00,https://www.ebay.com/itm/166881808456,https://i.ebayimg.com/images/g/gwgAAOSwFDNmnv1E/s-l140.jpg
Apple iPhone 13 128GB  midnight Unlocked - grade d,$255.50,https://www.ebay.com/itm/315568261868,https://i.ebayimg.com/images/g/ntEAAOSw3VtmmbOr/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$250.00,https://www.ebay.com/itm/156318120744,https://i.ebayimg.com/images/g/uSQAAOSw5gVmn~oS/s-l140.jpg
Apple iPhone 13 128GB Pink Unlocked 88% BH,$360.32,https://www.ebay.com/itm/375540645952,https://i.ebayimg.com/images/g/cKwAAOSwBtlmlnvX/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$330.00,https://www.ebay.com/itm/176480585057,https://i.ebayimg.com/images/g/XSQAAOSwdJZmmx1F/s-l140.jpg
Apple iPhone 13 - 128GB  Red,$260.00,https://www.ebay.com/itm/135149826223,https://i.ebayimg.com/images/g/qz4AAOSwzC1mjGnt/s-l140.jpg
Apple iPhone 13 - 256GB (Unlocked) - 98% Battery Health,$399.99,https://www.ebay.com/itm/335497983061,https://i.ebayimg.com/images/g/oUMAAOSwtYNmntQe/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$380.00,https://www.ebay.com/itm/365016270978,https://i.ebayimg.com/images/g/ImEAAOSwvsdml-5y/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$325.00,https://www.ebay.com/itm/305687386025,https://i.ebayimg.com/images/g/zUMAAOSwyqxmnnSs/s-l140.jpg
Apple iPhone 13 - 128 GB - Red (Unlocked) Used,$303.00,https://www.ebay.com/itm/176483552159,https://i.ebayimg.com/images/g/ZMYAAOSwujtmnbMR/s-l140.jpg
iPhone 13 Unlocked 128GB Blue,$290.00,https://www.ebay.com/itm/176483144078,https://i.ebayimg.com/images/g/9NcAAOSwbvVmnWPh/s-l140.jpg
Used Apple iPhone 13 - 128 GB - Blue (Unlocked),$325.00,https://www.ebay.com/itm/126587782698,https://i.ebayimg.com/images/g/RhgAAOSwj1FmnbL6/s-l140.jpg
Apple iPhone 13 128GB Unlocked PINK Smartphone NLA73LL/A iOS 17.5.1 GRADE B,$392.00,https://www.ebay.com/itm/365005175770,https://i.ebayimg.com/images/g/r7oAAOSwnGJmkHBF/s-l500.jpg
Apple iPhone 13 - 128 GB - Starlight,$333.00,https://www.ebay.com/itm/166880067335,https://i.ebayimg.com/images/g/j~gAAOSw~qBmnY8k/s-l500.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked),$383.00,https://www.ebay.com/itm/135148134382,https://i.ebayimg.com/images/g/-voAAOSwlSdmlFY3/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$370.00,https://www.ebay.com/itm/387207774199,https://i.ebayimg.com/images/g/j3EAAOSw~GZmltcg/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$380.00,https://www.ebay.com/itm/355886278418,https://i.ebayimg.com/images/g/QTUAAOSwwy1mnAnv/s-l140.jpg
iPhone 13 128 GB- Unlocked IC-OFF,$321.00,https://www.ebay.com/itm/156307022612,https://i.ebayimg.com/images/g/GS8AAOSwm4VmlrzO/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink (Unlocked),$275.00,https://www.ebay.com/itm/135147823861,https://i.ebayimg.com/images/g/t4EAAOSwwjxmhKRs/s-l140.jpg
Apple iPhone 12 - 64 GB - White (Spectrum),$251.00,https://www.ebay.com/itm/156303148711,https://i.ebayimg.com/images/g/mQoAAOSw4nRmk9Bh/s-l140.jpg
*P10 Apple iPhone 13 - 128GB - Blue - Unlocked - Used Condition,$327.56,https://www.ebay.com/itm/285970092162,https://i.ebayimg.com/images/g/5PsAAOSwCZJmmPB3/s-l140.jpg
Apple iPhone 13 Blue - 256GB Unlocked.,$360.00,https://www.ebay.com/itm/326195460860,https://i.ebayimg.com/images/g/EKcAAOSwjVBmfYeY/s-l140.jpg
Factory Unlocked Apple iPhone 13 128GB Blue MLMT3LL/A,$365.00,https://www.ebay.com/itm/276550929974,https://i.ebayimg.com/images/g/jNoAAOSws05mkyyJ/s-l140.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked),$250.00,https://www.ebay.com/itm/126585008294,https://i.ebayimg.com/images/g/6GYAAOSwVQJmlQAz/s-l140.jpg
Apple iPhone 13 - 256GB - Black - Unlocked (C713B-inv),$373.88,https://www.ebay.com/itm/387194151345,https://i.ebayimg.com/images/g/Z5oAAOSwH8BmgtNp/s-l140.jpg
Apple iPhone 13 - 128GB - Black - Unlocked (C713A-inv),$383.99,https://www.ebay.com/itm/387194149511,https://i.ebayimg.com/images/g/UfQAAOSwL4Bmgs8w/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$320.00,https://www.ebay.com/itm/235656980192,https://i.ebayimg.com/images/g/JCwAAOSwTg5mmAJk/s-l140.jpg
Apple iPhone 13 - 128 GB - Black Sim Locked,$208.50,https://www.ebay.com/itm/315552431643,https://i.ebayimg.com/images/g/nnQAAOSwYiZmhvf-/s-l140.jpg
"Apple iPhone 13 - 128 GB - Blue Unlocked, DUAL SIM.  Excellent Condition!",$375.00,https://www.ebay.com/itm/375546658816,https://i.ebayimg.com/images/g/WE0AAOSw5ytmmpPS/s-l140.jpg
iPhone 13,$335.00,https://www.ebay.com/itm/315561971021,https://i.ebayimg.com/images/g/NDsAAOSw7R9mlxEa/s-l140.jpg
iPhone 14 Plus ,$350.00,https://www.ebay.com/itm/226240765137,https://i.ebayimg.com/images/g/AlgAAOSwraJmkbnV/s-l140.jpg
iPhone 13 128 GB Unlocked (T Mobile) ,$260.00,https://www.ebay.com/itm/226240692872,https://i.ebayimg.com/images/g/jhkAAOSwXy9mkakq/s-l140.jpg
"Apple iPhone 13 - 128 GB - Black (Unlocked), 86% Battery Health",$399.00,https://www.ebay.com/itm/226248393222,https://i.ebayimg.com/images/g/-54AAOSwxFJml~cn/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink Unlocked,$300.00,https://www.ebay.com/itm/176477255218,https://i.ebayimg.com/images/g/UHMAAOSwXCBmmINv/s-l140.jpg
Apple iPhone 13 - 128 GB A2482 - Black (Unlocked) (Dual SIM (SIM + eSIM)),$380.00,https://www.ebay.com/itm/196496914946,https://i.ebayimg.com/images/g/U~gAAOSwmApmkG~h/s-l140.jpg
iPhone 13,$261.66,https://www.ebay.com/itm/226239191963,https://i.ebayimg.com/images/g/dwQAAOSw9xxmfs7a/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$382.00,https://www.ebay.com/itm/226239086586,https://i.ebayimg.com/images/g/qcMAAOSw2QVmkFMj/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (Unlocked),$379.97,https://www.ebay.com/itm/126581523805,https://i.ebayimg.com/images/g/rtAAAOSwEwFmhwa~/s-l140.jpg
Apple Iphone13 128gb Pink Vodafone BROKEN BACK GLASS,$262.04,https://www.ebay.com/itm/126582573605,https://i.ebayimg.com/images/g/kgcAAOSwiptmmRN8/s-l140.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked),$255.00,https://www.ebay.com/itm/126577571845,https://i.ebayimg.com/images/g/6GYAAOSwVQJmlQAz/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight  - Unlocked. -   Cracked Camera Glass (YK191),$334.11,https://www.ebay.com/itm/315558169990,https://i.ebayimg.com/images/g/AmUAAOSwIgtmhSYU/s-l140.jpg
Apple iPhone 13 - 128 GB -black (Xfinity) (Single SIM) And eSIM,$227.50,https://www.ebay.com/itm/135142205030,https://i.ebayimg.com/images/g/VkgAAOSw4yJmjwKZ/s-l140.jpg
Apple iPhone 13 128GB Blue Unlocked A2633,$379.97,https://www.ebay.com/itm/186562733778,https://i.ebayimg.com/images/g/YOUAAOSwie1mkwOO/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (Unlocked) *FAULTY*,$272.53,https://www.ebay.com/itm/296559751707,https://i.ebayimg.com/images/g/0BwAAOSwnTtmgpZS/s-l140.jpg
Apple iPhone 13 “128 GB” Midnight (Unlocked),$223.50,https://www.ebay.com/itm/405089812135,https://i.ebayimg.com/images/g/FWYAAOSw0Axmjg-C/s-l140.jpg
Apple iPhone 13 - 128 GB - Red  (Unlocked),$389.00,https://www.ebay.com/itm/235646404157,https://i.ebayimg.com/images/g/0oMAAOSw0Axmje0b/s-l140.jpg
Apple iPhone 13 - 128 GB - Red (Unlocked),$356.00,https://www.ebay.com/itm/326194158158,https://i.ebayimg.com/images/g/E4YAAOSwj4dmjeap/s-l140.jpg
Apple iPhone 13 - 128 GB - A2482 - Factory Reset Runs Great (MB026),$377.00,https://www.ebay.com/itm/326194017680,https://i.ebayimg.com/images/g/3D0AAOSwXXFmjb2f/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked) (CA).,$242.67,https://www.ebay.com/itm/256567900403,https://i.ebayimg.com/images/g/QuYAAOSw~tJmhA0N/s-l140.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked),$281.00,https://www.ebay.com/itm/196495930571,https://i.ebayimg.com/images/g/HCgAAOSwQNpmj8qS/s-l140.jpg
Apple iPhone 13 - 128 GB - Multicolor (Unlocked) (Dual SIM (SIM + eSIM)),$384.00,https://www.ebay.com/itm/186567402175,https://i.ebayimg.com/images/g/QX0AAOSwSA9mlWD4/s-l140.jpg
iPhone 13 Unlocked 128GB,$400.00,https://www.ebay.com/itm/285961019701,https://i.ebayimg.com/images/g/LhEAAOSwohZmlGaL/s-l140.jpg
Apple iPhone 13 - 128 GB - Starlight (Unlocked) (Dual SIM (SIM + eSIM)),$301.00,https://www.ebay.com/itm/145881521031,https://i.ebayimg.com/images/g/xQoAAOSwShBmjfQz/s-l140.jpg
Apple Iphone 13 - A2482 - 128GB - Pink (Unlocked)  MLA73LL/A,$318.00,https://www.ebay.com/itm/276536014839,https://i.ebayimg.com/images/g/zboAAOSwA1VmhbvT/s-l140.jpg
Apple iPhone 13 - A2482 - 128GB - New Battery (OEM) - Unlocked - Great Cond.,$327.00,https://www.ebay.com/itm/176467372637,https://i.ebayimg.com/images/g/7SAAAOSwo-tmjd0e/s-l140.jpg
Apple iPhone 13 - 128 GB - Light Pink (Unlocked),$329.00,https://www.ebay.com/itm/355850368567,https://i.ebayimg.com/images/g/z1MAAOSw25BmiuLF/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$300.00,https://www.ebay.com/itm/375527342199,https://i.ebayimg.com/images/g/osIAAOSwZ0Fmfyfi/s-l140.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked) (Single SIM),$375.00,https://www.ebay.com/itm/116244160578,https://i.ebayimg.com/images/g/MjEAAOSwDk1mitIB/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight  - Unlocked. -   Cracked Camera Glass (YK191),$335.44,https://www.ebay.com/itm/156298480562,https://i.ebayimg.com/images/g/AmUAAOSwIgtmhSYU/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$281.21,https://www.ebay.com/itm/166852901654,https://i.ebayimg.com/images/g/1woAAOSwKKhmhc5E/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$340.00,https://www.ebay.com/itm/355858308295,https://i.ebayimg.com/images/g/iOgAAOSwqAdmjlsd/s-l140.jpg
Apple iPhone 13 - 128GB - Blue (Unlocked),$347.22,https://www.ebay.com/itm/126573651172,https://i.ebayimg.com/images/g/oOcAAOSwe8lmkDlO/s-l140.jpg
iPhone 13 - 128GB - Black - Excellent Condition,$375.00,https://www.ebay.com/itm/296543896253,https://i.ebayimg.com/images/g/z4cAAOSw~~RmhZPH/s-l140.jpg
Apple iPhone 13 - 128 GB - Red (Unlocked),$357.00,https://www.ebay.com/itm/226230242823,https://i.ebayimg.com/images/g/S8kAAOSw9S9miWTc/s-l140.jpg
Apple iPhone 13 128 GB Model A2482 White in Excellent Condition,$300.00,https://www.ebay.com/itm/305667657505,https://i.ebayimg.com/images/g/-iAAAOSwV8dmdvju/s-l140.jpg
Apple iPhone 13 - A2482 - 128GB - New Battery (OEM) - Unlocked - Great Cond.,$372.00,https://www.ebay.com/itm/176464222151,https://i.ebayimg.com/images/g/7SAAAOSwo-tmjd0e/s-l140.jpg
Apple iPhone 13 128GB Blue - Great Condition With Box ✅,$301.36,https://www.ebay.com/itm/296564886744,https://i.ebayimg.com/images/g/fLgAAOSwslFmkYmd/s-l140.jpg
Apple iPhone 13 128GB Midnight Network Unlocked Excellent Condition,$365.00,https://www.ebay.com/itm/405094587057,https://i.ebayimg.com/images/g/szUAAOSwMM9mkNs7/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$310.00,https://www.ebay.com/itm/166865704516,https://i.ebayimg.com/images/g/ZYAAAOSwrj1mkYcg/s-l140.jpg
Apple iPhone 13 - 128GB - Blue (Unlocked),$340.67,https://www.ebay.com/itm/126572171017,https://i.ebayimg.com/images/g/oOcAAOSwe8lmkDlO/s-l140.jpg
Apple iPhone 12(Unlocked),$260.00,https://www.ebay.com/itm/387168504986,https://i.ebayimg.com/images/g/sO8AAOSw089mfrr3/s-l140.jpg
Apple iPhone 13 - 128GB - Starlight (Unlocked),$379.97,https://www.ebay.com/itm/335472639883,https://i.ebayimg.com/images/g/RfMAAOSwAZxmaHBg/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight  - Unlocked. -   Cracked Camera Glass (YK207),$288.26,https://www.ebay.com/itm/156288892163,https://i.ebayimg.com/images/g/kNgAAOSw9V1mh-fu/s-l140.jpg
Apple iPhone 13 - 128 GB - Multicolor (Unlocked) (Dual SIM (SIM + eSIM)),$330.00,https://www.ebay.com/itm/266901257427,https://i.ebayimg.com/images/g/14QAAOSwr~Bmjksl/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$350.00,https://www.ebay.com/itm/326188118633,https://i.ebayimg.com/images/g/GEQAAOSwsSFmhzZl/s-l140.jpg
Apple iPhone 13 256GB Smartphone A2482 (Unlocked) - Green,$366.00,https://www.ebay.com/itm/256563321489,https://i.ebayimg.com/images/g/d2AAAOSwk2lmhynf/s-l140.jpg
Apple iPhone 13 - 128 GB - Black Sim Locked,$225.50,https://www.ebay.com/itm/315514435719,https://i.ebayimg.com/images/g/nnQAAOSwYiZmhvf-/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$380.65,https://www.ebay.com/itm/305655717385,https://i.ebayimg.com/images/g/SMYAAOSwzC1mhvYb/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight  - Unlocked. -   Cracked Camera Glass (YK191),$307.91,https://www.ebay.com/itm/156293725364,https://i.ebayimg.com/images/g/AmUAAOSwIgtmhSYU/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$325.00,https://www.ebay.com/itm/176464178970,https://i.ebayimg.com/images/g/~zwAAOSw-YVmjdVk/s-l140.jpg
IPHONE 13,$365.00,https://www.ebay.com/itm/387180622512,https://i.ebayimg.com/images/g/aGcAAOSwVqJmjUX7/s-l140.jpg
Apple iPhone 13 Excellent Condition,$375.00,https://www.ebay.com/itm/335477135346,https://i.ebayimg.com/images/g/zyoAAOSwKshmjEzc/s-l140.jpg
"Apple iPhone 13 128 Gb Blue ICloud Unlock,",$301.00,https://www.ebay.com/itm/326193790024,https://i.ebayimg.com/images/g/iNoAAOSwaUBmjW13/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink (Unlocked),$300.00,https://www.ebay.com/itm/135130536526,https://i.ebayimg.com/images/g/t4EAAOSwwjxmhKRs/s-l140.jpg
Apple iPhone 13 - 128 GB White Preowned Great Condition No Sim Restrictions,$289.00,https://www.ebay.com/itm/256568069516,https://i.ebayimg.com/images/g/C2sAAOSwfR9mjZgb/s-l140.jpg
Apple iPhone 13 - GB - Black (Unlocked) (Single SIM),$331.00,https://www.ebay.com/itm/395513524166,https://i.ebayimg.com/images/g/m0sAAOSwa~xmhwM-/s-l140.jpg
Apple iPhone 13 - 128 GB - STARLIGHT (Unlocked) (Dual SIM (SIM + eSIM)),$374.00,https://www.ebay.com/itm/204866595367,https://i.ebayimg.com/images/g/yVYAAOSwwWdmhFvT/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight  - Unlocked. -   Cracked Camera Glass (YK196),$307.91,https://www.ebay.com/itm/315513437624,https://i.ebayimg.com/images/g/wkMAAOSwCjZmhrdk/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked) (CA).,$268.41,https://www.ebay.com/itm/256560997606,https://i.ebayimg.com/images/g/QuYAAOSw~tJmhA0N/s-l140.jpg
Apple iPhone 13 - 128 GB - Midnight (Unlocked) MLML3LL/A Very Good Condition!,$335.00,https://www.ebay.com/itm/285950290512,https://i.ebayimg.com/images/g/m4AAAOSwWshmjLF6/s-l140.jpg
Apple iPhone 13 - 128 GB - Red  (Unlocked),$275.00,https://www.ebay.com/itm/296553255431,https://i.ebayimg.com/images/g/OCEAAOSwhyFmiqC0/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked) (Dual SIM (SIM + eSIM)),$398.50,https://www.ebay.com/itm/126556664436,https://i.ebayimg.com/images/g/7iMAAOSwaQZmZ4Jk/s-l140.jpg
Apple iPhone 13 - 256GB - Black - Unlocked (I629C),$329.00,https://www.ebay.com/itm/387148893755,https://i.ebayimg.com/images/g/Z5oAAOSwH8BmgtNp/s-l140.jpg
Apple iPhone 13 - 128GB - Black - Unlocked (I629A),$311.00,https://www.ebay.com/itm/387148865170,https://i.ebayimg.com/images/g/UfQAAOSwL4Bmgs8w/s-l140.jpg
Apple iPhone 13 - 128 GB - Midnight (Fully Unlocked)(Dual SIM)100% battery,$326.50,https://www.ebay.com/itm/405085667773,https://i.ebayimg.com/images/g/yYgAAOSwCjZmi5C0/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$375.00,https://www.ebay.com/itm/226221390071,https://i.ebayimg.com/images/g/HcwAAOSwG6lmgrwT/s-l140.jpg
iPhone 13 256 Gig,$343.88,https://www.ebay.com/itm/156288983441,https://i.ebayimg.com/images/g/s-gAAOSwKshmgaHz/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight  - Unlocked. -   Cracked Camera Glass (YK191),$358.29,https://www.ebay.com/itm/315507542439,https://i.ebayimg.com/images/g/AmUAAOSwIgtmhSYU/s-l140.jpg
Apple iPhone 13 / 128 GB / Midnight (Unlocked) / Excellent Condition,$385.00,https://www.ebay.com/itm/335473531576,https://i.ebayimg.com/images/g/imEAAOSwIy1mh5pn/s-l140.jpg
Unlocked Apple iPhone 13 128GB Blue MLMT3LL/A,$330.00,https://www.ebay.com/itm/355850268503,https://i.ebayimg.com/images/g/dlUAAOSwhL1mis4j/s-l140.jpg
Apple iPhone 13 - 128GB - Blue (Unlocked),$362.00,https://www.ebay.com/itm/335471553276,https://i.ebayimg.com/images/g/zZEAAOSwbVhmhxSY/s-l140.jpg
Apple Iphone 13 128 gb Pink & Unlocked (A2633),$340.67,https://www.ebay.com/itm/235631989774,https://i.ebayimg.com/images/g/h6IAAOSwr~Bmgajn/s-l140.jpg
Apple iPhone 13 - 128GB - Starlight (Unlocked),$373.42,https://www.ebay.com/itm/266887259927,https://i.ebayimg.com/images/g/nc4AAOSwBTtmauax/s-l140.jpg
Apple iPhone 13 - 128 GB - Red (Unlocked),$250.00,https://www.ebay.com/itm/305659793101,https://i.ebayimg.com/images/g/nI4AAOSwZ1tmibUJ/s-l140.jpg
Apple iPhone 13 UNLOCKED - 128 GB - Blue - 90% BH,$326.00,https://www.ebay.com/itm/305647780116,https://i.ebayimg.com/images/g/PGgAAOSwd~pmZQHA/s-l140.jpg
iPhone 13 128gb,$400.00,https://www.ebay.com/itm/186526487217,https://i.ebayimg.com/images/g/6rQAAOSwki5mgGIr/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$342.00,https://www.ebay.com/itm/364982935267,https://i.ebayimg.com/images/g/fSwAAOSwO-VmguHl/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) Perfect condition,$280.00,https://www.ebay.com/itm/395516534390,https://i.ebayimg.com/images/g/rCcAAOSw0WtmiQDm/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (Unlocked) 'Smashed Back',$268.60,https://www.ebay.com/itm/296538871371,https://i.ebayimg.com/images/g/0BwAAOSwnTtmgpZS/s-l140.jpg
Apple iPhone 13 - Red - 128GB - (Unlocked) - *FUNCTIONAL*,$317.00,https://www.ebay.com/itm/335462714870,https://i.ebayimg.com/images/g/R0YAAOSwtSZmfy2V/s-l140.jpg
Apple iPhone 13 - 128GB - Starlight (Unlocked),$366.87,https://www.ebay.com/itm/126561519914,https://i.ebayimg.com/images/g/-fgAAOSwq49mhwil/s-l140.jpg
Apple iPhone 13 - 128GB - Starlight (Unlocked),$387.83,https://www.ebay.com/itm/126561515136,https://i.ebayimg.com/images/g/~b4AAOSwwjxmhweq/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (Unlocked),$373.42,https://www.ebay.com/itm/126561510487,https://i.ebayimg.com/images/g/rtAAAOSwEwFmhwa~/s-l140.jpg
iphone 13 midnight 128gb unlocked,$320.00,https://www.ebay.com/itm/405066086898,https://i.ebayimg.com/images/g/~vsAAOSwx0JmfxsF/s-l140.jpg
iPhone 13,$264.00,https://www.ebay.com/itm/226216603944,https://i.ebayimg.com/images/g/dwQAAOSw9xxmfs7a/s-l140.jpg
Apple iPhone 14 - 128 GB - Multicolor (Unlocked),$315.00,https://www.ebay.com/itm/204857922535,https://i.ebayimg.com/images/g/~JAAAOSwWyJmfha9/s-l140.jpg
Apple iPhone 13 - 128GB - Pink (Unlocked) Cracked Back ,$314.46,https://www.ebay.com/itm/226222003194,https://i.ebayimg.com/images/g/8nMAAOSwGRBlyk-d/s-l140.jpg
Apple iPhone 13 - White,$271.00,https://www.ebay.com/itm/285942227262,https://i.ebayimg.com/images/g/W7YAAOSwq2hmIhVv/s-l140.jpg
Apple iPhone 13 Red - 128GB Fully Working + Original Box Slightly cracked Screen,$301.36,https://www.ebay.com/itm/196477198299,https://i.ebayimg.com/images/g/DqUAAOSwKctmgte-/s-l140.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked) (Dual SIM),$316.00,https://www.ebay.com/itm/405063538930,https://i.ebayimg.com/images/g/Ri4AAOSwxaRmeYiA/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Excellent Condition,$350.00,https://www.ebay.com/itm/364985291965,https://i.ebayimg.com/images/g/hR4AAOSwwWdmhDZN/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (Unlocked) With Box,$288.26,https://www.ebay.com/itm/305649597623,https://i.ebayimg.com/images/g/8TYAAOSwLm1mbH5B/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink (Unlocked) Amazing Battery At 94%,$399.00,https://www.ebay.com/itm/335469957935,https://i.ebayimg.com/images/g/-80AAOSwMKtmhbT7/s-l140.jpg
